item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-G-135,Resonant Festival Relics: Resonant Peaks Boots of Sonic Reverb,Godly Unique,Resonant Festival Relics,40,Godly,9,1099,Armor,Feet,Boots,Mythic Light,,0,0,591,102,412,Focus,Fortitude,Kinetic Charge,Resonant,Sonic Reverb,"Godly unique: detonates aether shields when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Resonant Peaks challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Lich's Court,Resonant Peaks,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-136,Resonant Festival Relics: Resonant Peaks Blade of Sonic Reverb,Godly Unique,Resonant Festival Relics,40,Godly,9,1130,Weapon,Two-Hand Weapon,Greatsword,None,Slow,447,846,0,0,137,Fortitude,Kinetic Charge,Evolution Point Gain,Resonant,Sonic Reverb,"Godly unique: detonates aether shields after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Resonant Peaks challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Lich's Court,Resonant Peaks,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-137,Resonant Festival Relics: Resonant Peaks Staff of Sonic Reverb,Godly Unique,Resonant Festival Relics,40,Godly,9,1133,Weapon,Two-Hand Focus,Flux Staff,None,Medium,371,701,0,0,138,Resonance,Protocol Rating,Command Point Gain,Resonant,Sonic Reverb,"Godly unique: rewrites enemy aggro after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Resonant Peaks challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Lich's Court,Resonant Peaks,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-138,Resonant Festival Relics: Resonant Peaks Lance of Sonic Reverb,Godly Unique,Resonant Festival Relics,40,Godly,9,1136,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,398,749,0,0,139,Kinetic Charge,Evolution Point Gain,Altitude Charge Gain,Resonant,Sonic Reverb,"Godly unique: overclocks evolution stacks after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Resonant Peaks challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Lich's Court,Resonant Peaks,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-139,Resonant Festival Relics: Resonant Peaks Edge of Sonic Reverb,Godly Unique,Resonant Festival Relics,40,Godly,9,1128,Weapon,Main Hand,Protocol Blade,None,Medium,354,667,0,0,139,Protocol Rating,Command Point Gain,Scrap Charge Gain,Resonant,Sonic Reverb,"Godly unique: suspends thermal primers after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Resonant Peaks challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Lich's Court,Resonant Peaks,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-140,Resonant Festival Relics: Resonant Peaks Focus of Sonic Reverb,Godly Unique,Resonant Festival Relics,40,Godly,9,1131,Weapon,Main Hand,Data-Katana,None,Fast,342,644,0,0,141,Evolution Point Gain,Altitude Charge Gain,Verdant Point Gain,Resonant,Sonic Reverb,"Godly unique: fractures void rifts after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Resonant Peaks challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Lich's Court,Resonant Peaks,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-141,Junkyard Titan Frame: Scrap-Yard Labyrinth Crown of Scrap Magnetism,Godly Unique,Junkyard Titan Frame,40,Godly,9,1099,Armor,Head,Crown,Mythic Light,,0,0,588,98,416,Evolution Point Gain,Altitude Charge Gain,Verdant Point Gain,Scrap-Tek,Scrap Magnetism,"Godly unique: transmutes boss armor when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Scrap-Yard Labyrinth challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Central Pillar / Star-Elevator Core,Scrap-Yard Labyrinth,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-142,Junkyard Titan Frame: Scrap-Yard Labyrinth Cuirass of Scrap Magnetism,Godly Unique,Junkyard Titan Frame,40,Godly,9,1102,Armor,Chest,Cuirass,Mythic Heavy,,0,0,1092,186,416,Command Point Gain,Scrap Charge Gain,Flux Charge Gain,Scrap-Tek,Scrap Magnetism,"Godly unique: amplifies zero-G lanes when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Scrap-Yard Labyrinth challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Central Pillar / Star-Elevator Core,Scrap-Yard Labyrinth,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-143,Junkyard Titan Frame: Scrap-Yard Labyrinth Gauntlets of Scrap Magnetism,Godly Unique,Junkyard Titan Frame,40,Godly,9,1105,Armor,Hands,Gauntlets,Mythic Light,,0,0,593,102,418,Altitude Charge Gain,Verdant Point Gain,Critical Chance,Scrap-Tek,Scrap Magnetism,"Godly unique: mirrors aether shields when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Scrap-Yard Labyrinth challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Central Pillar / Star-Elevator Core,Scrap-Yard Labyrinth,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-144,Junkyard Titan Frame: Scrap-Yard Labyrinth Greaves of Scrap Magnetism,Godly Unique,Junkyard Titan Frame,40,Godly,9,1097,Armor,Legs,Greaves,Mythic Heavy,,0,0,589,102,414,Scrap Charge Gain,Flux Charge Gain,Stagger Damage,Scrap-Tek,Scrap Magnetism,"Godly unique: detonates enemy aggro when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Scrap-Yard Labyrinth challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Central Pillar / Star-Elevator Core,Scrap-Yard Labyrinth,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-145,Junkyard Titan Frame: Scrap-Yard Labyrinth Boots of Scrap Magnetism,Godly Unique,Junkyard Titan Frame,40,Godly,9,1100,Armor,Feet,Boots,Mythic Light,,0,0,591,102,415,Verdant Point Gain,Critical Chance,Armor Pierce,Scrap-Tek,Scrap Magnetism,"Godly unique: rewrites evolution stacks when the player sustains a 100x combo or defeats a level-40 elite without dropping flow. Effect is named, non-stackable, and never appears on non-Godly gear.",Godly Unique Source,"Level-40 capstone-only reward from Scrap-Yard Labyrinth challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Central Pillar / Star-Elevator Core,Scrap-Yard Labyrinth,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-146,Junkyard Titan Frame: Scrap-Yard Labyrinth Blade of Scrap Magnetism,Godly Unique,Junkyard Titan Frame,40,Godly,9,1132,Weapon,Two-Hand Weapon,Greatsword,None,Slow,447,846,0,0,137,Critical Chance,Armor Pierce,Cooldown Recovery,Scrap-Tek,Scrap Magnetism,"Godly unique: rewrites thermal primers after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Scrap-Yard Labyrinth challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Central Pillar / Star-Elevator Core,Scrap-Yard Labyrinth,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-147,Junkyard Titan Frame: Scrap-Yard Labyrinth Staff of Scrap Magnetism,Godly Unique,Junkyard Titan Frame,40,Godly,9,1135,Weapon,Two-Hand Focus,Flux Staff,None,Medium,372,702,0,0,138,Stagger Damage,Shield Break,Combo Decay Resistance,Scrap-Tek,Scrap Magnetism,"Godly unique: overclocks void rifts after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Scrap-Yard Labyrinth challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Central Pillar / Star-Elevator Core,Scrap-Yard Labyrinth,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-148,Junkyard Titan Frame: Scrap-Yard Labyrinth Lance of Scrap Magnetism,Godly Unique,Junkyard Titan Frame,40,Godly,9,1138,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,397,749,0,0,139,Armor Pierce,Cooldown Recovery,Perfect Parry Window,Scrap-Tek,Scrap Magnetism,"Godly unique: suspends tether webs after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Scrap-Yard Labyrinth challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Central Pillar / Star-Elevator Core,Scrap-Yard Labyrinth,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
DF-G-149,Junkyard Titan Frame: Scrap-Yard Labyrinth Edge of Scrap Magnetism,Godly Unique,Junkyard Titan Frame,40,Godly,9,1141,Weapon,Main Hand,Protocol Blade,None,Medium,358,675,0,0,140,Shield Break,Combo Decay Resistance,Threat Control,Scrap-Tek,Scrap Magnetism,"Godly unique: fractures critical windows after a perfect parry, vault, aerial juggle, or 100x combo trigger. Effect is exclusive to this named item.",Godly Unique Source,"Level-40 capstone-only weapon from Scrap-Yard Labyrinth challenge chain; not in shops, normal chests, normal monster drops, or pre-40 loot tables.",The Central Pillar / Star-Elevator Core,Scrap-Yard Labyrinth,0,Unsplittable Dawnforge Singularity,Account-bound / cannot be traded / cannot be sold to vendors,"One of exactly 200 Godly uniques; prestige, build-defining, and non-farmable through normal leveling loops.",Required level 40 only; unique power is capped by non-stacking named effects and strict acquisition locks.
