quest_id,quest_number,quest_title,act,recommended_level,quest_type,subquest_number,subquest_title,subquest_objective,subquest_xp,subquest_reward,monster_gate,allowed_monsters
Q131,131,Silver Monastery Vows,6 — The Hollow Moon War,22,Diplomacy,2,Proof Package,"Collect verifiable proof from Cratergate, including one witness, one artifact, and one enemy contradiction.",985,7x Moonbone Alloy; 1x Aether Reconstructor,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q131,131,Silver Monastery Vows,6 — The Hollow Moon War,22,Diplomacy,3,Faction Demands,"Hear the objections of Mirrorborn Legions and Gravity-Knights, then identify the demand that can be satisfied without betraying the main alliance.",1050,Faction scrip +3; 1x Overdrive Ampoule,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q131,131,Silver Monastery Vows,6 — The Hollow Moon War,22,Diplomacy,4,Mediation Trial,"Resolve a staged debate, duel of honor, or public accusation while The Pale Regent and the Mirrorborn Legions tries to inflame the room.",1115,8x Moonbone Alloy; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q131,131,Silver Monastery Vows,6 — The Hollow Moon War,22,Diplomacy,5,Binding Action,"Complete the concession, rescue, exchange, or symbolic act required to make the agreement real.",1180,1x Aether Reconstructor; 1x Overdrive Ampoule; encounter cache key fragment,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q131,131,Silver Monastery Vows,6 — The Hollow Moon War,22,Diplomacy,6,Accord Ratified,"Return to Gravity-Knight Asha, lock in the new ally or resource, and record the consequence for future quests.",1315,Quest-turn-in cache fragment; 9x Moonbone Alloy,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q132,132,The Pale Court’s Invitation,6 — The Hollow Moon War,22,Exploration,1,Map the Unknown,Open the route from Pale Court Theater into The Upside Citadel and establish a temporary forward camp.,915,6x Moonbone Alloy; scouting reputation +1,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q132,132,The Pale Court’s Invitation,6 — The Hollow Moon War,22,Exploration,2,Traversal Trial,"Cross the major environmental hazard using climbing, flight, swimming, portals, gravity, or mount mechanics.",980,7x Moonbone Alloy; 1x Aether Reconstructor,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q132,132,The Pale Court’s Invitation,6 — The Hollow Moon War,22,Exploration,3,Survey Markers,"Place three survey beacons and scan for aether, ecological, political, and military abnormalities.",1045,Faction scrip +3; 1x Overdrive Ampoule,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q132,132,The Pale Court’s Invitation,6 — The Hollow Moon War,22,Exploration,4,Lost Contact,"Recover a missing scout, drone, spirit, or relay before the zone’s danger mechanic escalates.",1110,8x Moonbone Alloy; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q132,132,The Pale Court’s Invitation,6 — The Hollow Moon War,22,Exploration,5,Hidden Landmark,"Discover the concealed shrine, bunker, engine room, or memory site that reframes the act’s conflict.",1175,1x Aether Reconstructor; 1x Overdrive Ampoule; encounter cache key fragment,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q132,132,The Pale Court’s Invitation,6 — The Hollow Moon War,22,Exploration,6,Route Secured,"Signal Mirror-Twin Kael, unlock the new hub path, and add the discovered threat to the main objective chain.",1295,Quest-turn-in cache fragment; 9x Moonbone Alloy,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q133,133,Orbital Anchor Survey,6 — The Hollow Moon War,22,Dungeon,1,Entry Key,"Assemble the access key, ritual phrase, override code, or environmental condition needed to open Cratergate.",930,6x Moonbone Alloy; scouting reputation +1,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q133,133,Orbital Anchor Survey,6 — The Hollow Moon War,22,Dungeon,2,First Wing,"Clear the opening section, teaching the dungeon’s signature mechanic through low-risk encounters.",1000,7x Moonbone Alloy; 1x Aether Reconstructor,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q133,133,Orbital Anchor Survey,6 — The Hollow Moon War,22,Dungeon,3,Mechanic Deepening,Solve the mid-dungeon puzzle or traversal gauntlet in Mirror Barrens while enemies pressure the group.,1065,Faction scrip +3; 1x Overdrive Ampoule,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q133,133,Orbital Anchor Survey,6 — The Hollow Moon War,22,Dungeon,4,Elite Guardian,"Defeat a themed guardian tied to The Pale Regent and the Mirrorborn Legions, preserving any optional prisoners, records, or artifacts.",1130,8x Moonbone Alloy; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q133,133,Orbital Anchor Survey,6 — The Hollow Moon War,22,Dungeon,5,Final Chamber,"Activate the core mechanism, survive a hazard spike, and claim or purify the Hollow Moon Keystone.",1195,1x Aether Reconstructor; 1x Overdrive Ampoule; encounter cache key fragment,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q133,133,Orbital Anchor Survey,6 — The Hollow Moon War,22,Dungeon,6,Dungeon Exit,"Escape collapse, corruption, or lockdown and brief Pilot Rixx on what the dungeon revealed.",1330,Quest-turn-in cache fragment; 9x Moonbone Alloy,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q134,134,Pilot Rixx’s Crash Site,6 — The Hollow Moon War,22,Boss,1,Boss Intel,"Gather three tells, resistances, or arena hazards connected to the boss force under The Pale Regent and the Mirrorborn Legions.",900,6x Moonbone Alloy; scouting reputation +1,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q134,134,Pilot Rixx’s Crash Site,6 — The Hollow Moon War,22,Boss,2,Arena Preparation,"Disable shields, open safe lanes, and position allied supports around The Upside Citadel.",965,7x Moonbone Alloy; 1x Aether Reconstructor,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q134,134,Pilot Rixx’s Crash Site,6 — The Hollow Moon War,22,Boss,3,Phase One,"Engage the boss, learn the baseline pattern, and interrupt the first wipe mechanic.",1025,Faction scrip +3; 1x Overdrive Ampoule,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q134,134,Pilot Rixx’s Crash Site,6 — The Hollow Moon War,22,Boss,4,Phase Two Crisis,"Handle adds, environmental shifts, or corrupted allies as the fight escalates.",1090,8x Moonbone Alloy; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q134,134,Pilot Rixx’s Crash Site,6 — The Hollow Moon War,22,Boss,5,Final Break,"Exploit the revealed weakness, defeat the boss, and choose whether to capture, cleanse, or destroy the remnant.",1155,1x Aether Reconstructor; 1x Overdrive Ampoule; encounter cache key fragment,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q134,134,Pilot Rixx’s Crash Site,6 — The Hollow Moon War,22,Boss,6,Victory Consequence,"Secure the Hollow Moon Keystone, report to Moon Monk Sovan, and unlock the next act-level route or political consequence.",1285,Quest-turn-in cache fragment; 9x Moonbone Alloy,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q135,135,The Barrens Reflect Back,6 — The Hollow Moon War,22,Moral,1,Stakeholder Testimony,"Collect testimony from victims, perpetrators, and bystanders connected to Mirror Barrens.",915,6x Moonbone Alloy; scouting reputation +1,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q135,135,The Barrens Reflect Back,6 — The Hollow Moon War,22,Moral,2,Evidence Balance,Verify facts at Orbital Anchor Field so the choice is not based on propaganda or incomplete data.,980,7x Moonbone Alloy; 1x Aether Reconstructor,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q135,135,The Barrens Reflect Back,6 — The Hollow Moon War,22,Moral,3,Consequence Preview,Ask Pilot Rixx and Mirror-Twin Kael to model the likely cost of each available decision.,1045,Faction scrip +3; 1x Overdrive Ampoule,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q135,135,The Barrens Reflect Back,6 — The Hollow Moon War,22,Moral,4,Pressure Event,"Survive an attack, riot, or betrayal by The Pale Regent and the Mirrorborn Legions that tries to force a rushed answer.",1110,8x Moonbone Alloy; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q135,135,The Barrens Reflect Back,6 — The Hollow Moon War,22,Moral,5,Decision,Choose the resolution path and complete the concrete action that makes the choice irreversible.,1175,1x Aether Reconstructor; 1x Overdrive Ampoule; encounter cache key fragment,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q135,135,The Barrens Reflect Back,6 — The Hollow Moon War,22,Moral,6,Accountability,"Return to the affected faction, hear the reaction, and log the choice for later story callbacks.",1310,Quest-turn-in cache fragment; 9x Moonbone Alloy,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q136,136,Moon Monk Sovan’s Trial,6 — The Hollow Moon War,23,Assault,1,Battle Plan,"Coordinate with Gravity-Knight Asha, assign allied squads, and identify the primary breach point at Silver Monastery.",1050,6x Moonbone Alloy; scouting reputation +1,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q136,136,Moon Monk Sovan’s Trial,6 — The Hollow Moon War,23,Assault,2,Forward Push,Capture the outer objective while avoiding unnecessary damage to civilians or vital systems.,1125,7x Moonbone Alloy; 1x Aether Reconstructor,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q136,136,Moon Monk Sovan’s Trial,6 — The Hollow Moon War,23,Assault,3,Disable Support,"Destroy artillery, ritual anchors, drone relays, or elite reinforcements linked to The Pale Regent and the Mirrorborn Legions.",1200,Faction scrip +3; 1x Overdrive Ampoule,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q136,136,Moon Monk Sovan’s Trial,6 — The Hollow Moon War,23,Assault,4,Interior Fight,"Move through The Weightless Archive, clear resistance, and keep the main objective from going into lockdown.",1275,8x Moonbone Alloy; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q136,136,Moon Monk Sovan’s Trial,6 — The Hollow Moon War,23,Assault,5,Command Node,"Defeat the commander, seize the records or control interface, and prevent a last-second scuttle.",1350,1x Aether Reconstructor; 1x Overdrive Ampoule; encounter cache key fragment,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q136,136,Moon Monk Sovan’s Trial,6 — The Hollow Moon War,23,Assault,6,Occupation Protocol,"Secure Cratergate, hand control to allies, and verify that the assault achieved the story purpose.",1490,Quest-turn-in cache fragment; 9x Moonbone Alloy,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q137,137,Asha’s Gravity Lance,6 — The Hollow Moon War,23,Escort,1,Route Briefing,"Plan the convoy, refugee path, or NPC movement from Orbital Anchor Field to The Upside Citadel with Mirror-Twin Kael.",1050,6x Moonbone Alloy; scouting reputation +1,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q137,137,Asha’s Gravity Lance,6 — The Hollow Moon War,23,Escort,2,First Leg,"Lead the group through the first hazard zone, keeping speed, stealth, or morale within safe limits.",1125,7x Moonbone Alloy; 1x Aether Reconstructor,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q137,137,Asha’s Gravity Lance,6 — The Hollow Moon War,23,Escort,3,Resource Stop,"Collect fuel, medicine, ritual charges, or repair parts at Pale Court Theater before the route collapses.",1200,Faction scrip +3; 1x Overdrive Ampoule,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q137,137,Asha’s Gravity Lance,6 — The Hollow Moon War,23,Escort,4,Ambush Response,Defeat or bypass The Pale Regent and the Mirrorborn Legions forces without losing the protected objective.,1275,8x Moonbone Alloy; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q137,137,Asha’s Gravity Lance,6 — The Hollow Moon War,23,Escort,5,Final Crossing,Complete the hardest traversal or combat segment while the escort target performs their own task.,1350,1x Aether Reconstructor; 1x Overdrive Ampoule; encounter cache key fragment,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q137,137,Asha’s Gravity Lance,6 — The Hollow Moon War,23,Escort,6,Arrival,"Deliver the target to safety, confirm the strategic gain, and unlock the next branch of the campaign.",1500,Quest-turn-in cache fragment; 9x Moonbone Alloy,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q138,138,The Weightless Archive,6 — The Hollow Moon War,23,Puzzle,1,Rules Discovery,"Learn the rules of the ancient system, court ritual, engine lock, or dream logic governing The Weightless Archive.",1035,6x Moonbone Alloy; scouting reputation +1,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q138,138,The Weightless Archive,6 — The Hollow Moon War,23,Puzzle,2,First Solution,"Solve the opening sequence using clues from Professor Quen, the environment, and one recovered record.",1105,7x Moonbone Alloy; 1x Aether Reconstructor,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q138,138,The Weightless Archive,6 — The Hollow Moon War,23,Puzzle,3,Constraint Shift,"Adapt when The Pale Regent and the Mirrorborn Legions changes the pattern, adds pressure, or corrupts one of the puzzle inputs.",1180,Faction scrip +3; 1x Overdrive Ampoule,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q138,138,The Weightless Archive,6 — The Hollow Moon War,23,Puzzle,4,Parallel Locks,"Resolve three linked mechanisms across Cratergate, each testing combat, traversal, and observation.",1255,8x Moonbone Alloy; repair parts bundle,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q138,138,The Weightless Archive,6 — The Hollow Moon War,23,Puzzle,5,Final Alignment,"Align the core symbols, circuits, memories, or vows to reveal the hidden answer.",1330,1x Aether Reconstructor; 1x Overdrive Ampoule; encounter cache key fragment,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q138,138,The Weightless Archive,6 — The Hollow Moon War,23,Puzzle,6,Reward State,"Open the path, recover the Hollow Moon Keystone, and document the rule that will matter in a later quest.",1475,Quest-turn-in cache fragment; 9x Moonbone Alloy,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q139,139,Legion of Borrowed Faces,6 — The Hollow Moon War,23,Heist,1,Case the Target,"Survey Pale Court Theater, identify guards, escape routes, vault logic, and the exact item or record to obtain.",1055,6x Moonbone Alloy; scouting reputation +1,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q139,139,Legion of Borrowed Faces,6 — The Hollow Moon War,23,Heist,2,Crew Roles,"Assign support tasks to Moon Monk Sovan, Gravity-Knight Asha, and any recruited faction specialists.",1130,7x Moonbone Alloy; 1x Aether Reconstructor,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
Q139,139,Legion of Borrowed Faces,6 — The Hollow Moon War,23,Heist,3,Access Tool,"Forge credentials, acquire uniforms, duplicate keys, or hack a ward to enter The Upside Citadel.",1205,Faction scrip +3; 1x Overdrive Ampoule,Mid Game,"The Aegis Carapace, The Iron-Jaw Hound, The Venom-Spitter, The Tremor-Fiend"
