event_id,event_title,world_map_location,sublocation,required_player_level,monster,variant_name,role_in_event,standard_level,effective_event_level,standard_hp,event_hp,standard_damage,event_damage,standard_armor,event_armor,standard_shield,event_shield,standard_stagger_resistance,event_stagger_resistance,standard_speed_scalar,event_speed_scalar,standard_base_xp,event_xp_reward,mechanic_basis,raised_from_standard_summary
SEV-001,Overcharged Incident: Spire-Foot Transit Plaza,The Urban Sprawl,Spire-Foot Transit Plaza,20,Null Anomaly,Overcharged Null Anomaly,Primary Variant / Event Anchor,20,22,18000,25752,560,736,35,43,90,107,105,129,1.1,1.15,12000,0,Echo Splintering; Gravity Reversal,HP x1.43; DMG x1.31; ARM x1.23
SEV-138,Data-Forged Incident: Shareholder Observation Suite,The Syndicate Spire,Shareholder Observation Suite,34,Nexus Swarmers,Data-Forged Nexus Swarmers,Primary Variant / Event Anchor,26,36,500,2270,40,128,10,19,15,29,20,39,1.2,1.34,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x4.54; DMG x3.20; ARM x1.95
SEV-138,Data-Forged Incident: Shareholder Observation Suite,The Syndicate Spire,Shareholder Observation Suite,34,Nexus Warden,Data-Forged Nexus Warden,Support Variant 1,27,36,3500,14442,180,533,50,94,75,138,75,143,0.9,1.01,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x4.13; DMG x2.96; ARM x1.88
SEV-138,Data-Forged Incident: Shareholder Observation Suite,The Syndicate Spire,Shareholder Observation Suite,34,Aegis Carapace,Data-Forged Aegis Carapace,Support Variant 2,12,36,1100,18961,60,563,55,173,50,154,45,144,0.8,0.9,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x17.24; DMG x9.38; ARM x3.15
SEV-139,Ash-Baptized Incident: Executive Combat Floor,The Syndicate Spire,Executive Combat Floor,34,Nexus Warden,Ash-Baptized Nexus Warden,Primary Variant / Event Anchor,27,36,3500,14442,180,533,50,94,75,138,75,143,0.9,1.01,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x4.13; DMG x2.96; ARM x1.88
SEV-139,Ash-Baptized Incident: Executive Combat Floor,The Syndicate Spire,Executive Combat Floor,34,Void Anomaly,Ash-Baptized Void Anomaly,Support Variant 1,32,36,4200,10761,300,604,20,32,60,93,90,145,1.1,1.23,500,0,Phase Shift; Reality Tear,HP x2.56; DMG x2.01; ARM x1.58
SEV-139,Ash-Baptized Incident: Executive Combat Floor,The Syndicate Spire,Executive Combat Floor,34,Scrap-Stalker,Ash-Baptized Scrap-Stalker,Support Variant 2,28,36,2600,9753,190,520,35,64,20,36,55,101,1.35,1.51,180,0,Hydraulic Pounce; Overclock; EMP Howl,HP x3.75; DMG x2.74; ARM x1.82
SEV-140,Tide-Broken Incident: Director Vance Broadcast Room,The Syndicate Spire,Director Vance Broadcast Room,34,Void Anomaly,Tide-Broken Void Anomaly,Primary Variant / Event Anchor,32,36,4200,10761,300,604,20,32,60,93,90,145,1.1,1.23,500,0,Phase Shift; Reality Tear,HP x2.56; DMG x2.01; ARM x1.58
SEV-140,Tide-Broken Incident: Director Vance Broadcast Room,The Syndicate Spire,Director Vance Broadcast Room,34,Aegis Carapace,Tide-Broken Aegis Carapace,Support Variant 1,12,36,1100,18961,60,563,55,173,50,154,45,144,0.8,0.9,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x17.24; DMG x9.38; ARM x3.15
SEV-140,Tide-Broken Incident: Director Vance Broadcast Room,The Syndicate Spire,Director Vance Broadcast Room,34,Nexus Swarmers,Tide-Broken Nexus Swarmers,Support Variant 2,26,36,500,2270,40,128,10,19,15,29,20,39,1.2,1.34,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x4.54; DMG x3.20; ARM x1.95
SEV-141,Magnetized Incident: Looping Clinical Hall,The Anomaly Ward,Looping Clinical Hall,34,Null Anomaly,Magnetized Null Anomaly,Primary Variant / Event Anchor,20,36,18000,86454,560,1887,35,78,90,197,105,237,1.1,1.18,12000,0,Echo Splintering; Gravity Reversal,HP x4.80; DMG x3.37; ARM x2.23
SEV-141,Magnetized Incident: Looping Clinical Hall,The Anomaly Ward,Looping Clinical Hall,34,Scrap-Stalker,Magnetized Scrap-Stalker,Support Variant 1,28,36,2600,9753,190,520,35,64,20,36,55,101,1.35,1.51,180,0,Hydraulic Pounce; Overclock; EMP Howl,HP x3.75; DMG x2.74; ARM x1.82
SEV-141,Magnetized Incident: Looping Clinical Hall,The Anomaly Ward,Looping Clinical Hall,34,Nexus Warden,Magnetized Nexus Warden,Support Variant 2,27,36,3500,14442,180,533,50,94,75,138,75,143,0.9,1.01,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x4.13; DMG x2.96; ARM x1.88
SEV-142,Sonic-Scarred Incident: Stretched Operating Corridor,The Anomaly Ward,Stretched Operating Corridor,34,Scrap-Stalker,Sonic-Scarred Scrap-Stalker,Primary Variant / Event Anchor,28,36,2600,9753,190,520,35,64,20,36,55,101,1.35,1.51,180,0,Hydraulic Pounce; Overclock; EMP Howl,HP x3.75; DMG x2.74; ARM x1.82
SEV-142,Sonic-Scarred Incident: Stretched Operating Corridor,The Anomaly Ward,Stretched Operating Corridor,34,Nexus Warden,Sonic-Scarred Nexus Warden,Support Variant 1,27,36,3500,14442,180,533,50,94,75,138,75,143,0.9,1.01,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x4.13; DMG x2.96; ARM x1.88
SEV-142,Sonic-Scarred Incident: Stretched Operating Corridor,The Anomaly Ward,Stretched Operating Corridor,34,Aegis Carapace,Sonic-Scarred Aegis Carapace,Support Variant 2,12,36,1100,18961,60,563,55,173,50,154,45,144,0.8,0.9,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x17.24; DMG x9.38; ARM x3.15
SEV-143,Glass-Hardened Incident: Anti-Gravity Trauma Bay,The Anomaly Ward,Anti-Gravity Trauma Bay,34,Nexus Swarmers,Glass-Hardened Nexus Swarmers,Primary Variant / Event Anchor,26,36,500,2270,40,128,10,19,15,29,20,39,1.2,1.34,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x4.54; DMG x3.20; ARM x1.95
SEV-143,Glass-Hardened Incident: Anti-Gravity Trauma Bay,The Anomaly Ward,Anti-Gravity Trauma Bay,34,Void Anomaly,Glass-Hardened Void Anomaly,Support Variant 1,32,36,4200,10761,300,604,20,32,60,93,90,145,1.1,1.23,500,0,Phase Shift; Reality Tear,HP x2.56; DMG x2.01; ARM x1.58
SEV-143,Glass-Hardened Incident: Anti-Gravity Trauma Bay,The Anomaly Ward,Anti-Gravity Trauma Bay,34,Scrap-Stalker,Glass-Hardened Scrap-Stalker,Support Variant 2,28,36,2600,9753,190,520,35,64,20,36,55,101,1.35,1.51,180,0,Hydraulic Pounce; Overclock; EMP Howl,HP x3.75; DMG x2.74; ARM x1.82
SEV-144,Spore-Sick Incident: Floating Equipment Ward,The Anomaly Ward,Floating Equipment Ward,34,Nexus Warden,Spore-Sick Nexus Warden,Primary Variant / Event Anchor,27,36,3500,14442,180,533,50,94,75,138,75,143,0.9,1.01,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x4.13; DMG x2.96; ARM x1.88
SEV-144,Spore-Sick Incident: Floating Equipment Ward,The Anomaly Ward,Floating Equipment Ward,34,Aegis Carapace,Spore-Sick Aegis Carapace,Support Variant 1,12,36,1100,18961,60,563,55,173,50,154,45,144,0.8,0.9,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x17.24; DMG x9.38; ARM x3.15
SEV-144,Spore-Sick Incident: Floating Equipment Ward,The Anomaly Ward,Floating Equipment Ward,34,Nexus Swarmers,Spore-Sick Nexus Swarmers,Support Variant 2,26,36,500,2270,40,128,10,19,15,29,20,39,1.2,1.34,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x4.54; DMG x3.20; ARM x1.95
SEV-145,Chrome-Maw Incident: Reality-Tear Recovery Room,The Anomaly Ward,Reality-Tear Recovery Room,34,Void Anomaly,Chrome-Maw Void Anomaly,Primary Variant / Event Anchor,32,36,4200,10761,300,604,20,32,60,93,90,145,1.1,1.23,500,0,Phase Shift; Reality Tear,HP x2.56; DMG x2.01; ARM x1.58
SEV-145,Chrome-Maw Incident: Reality-Tear Recovery Room,The Anomaly Ward,Reality-Tear Recovery Room,34,Scrap-Stalker,Chrome-Maw Scrap-Stalker,Support Variant 1,28,36,2600,9753,190,520,35,64,20,36,55,101,1.35,1.51,180,0,Hydraulic Pounce; Overclock; EMP Howl,HP x3.75; DMG x2.74; ARM x1.82
SEV-145,Chrome-Maw Incident: Reality-Tear Recovery Room,The Anomaly Ward,Reality-Tear Recovery Room,34,Nexus Warden,Chrome-Maw Nexus Warden,Support Variant 2,27,36,3500,14442,180,533,50,94,75,138,75,143,0.9,1.01,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x4.13; DMG x2.96; ARM x1.88
SEV-146,Bark-Crowned Incident: Hard-Light Data Bridge,The EPI-Center,Hard-Light Data Bridge,36,Data-Forged Evolvarch,Bark-Crowned Data-Forged Evolvarch,Primary Variant / Event Anchor,30,39,38000,122397,1000,2402,85,159,125,228,135,260,0.95,1.04,28000,0,Tiered Evolution; Evolution Interrupt,HP x3.22; DMG x2.40; ARM x1.87
SEV-146,Bark-Crowned Incident: Hard-Light Data Bridge,The EPI-Center,Hard-Light Data Bridge,36,Scrap-Stalker,Bark-Crowned Scrap-Stalker,Support Variant 1,28,38,2600,13487,190,665,35,74,20,41,55,120,1.35,1.55,180,0,Hydraulic Pounce; Overclock; EMP Howl,HP x5.19; DMG x3.50; ARM x2.12
SEV-146,Bark-Crowned Incident: Hard-Light Data Bridge,The EPI-Center,Hard-Light Data Bridge,36,Nexus Warden,Bark-Crowned Nexus Warden,Support Variant 2,27,38,3500,19972,180,680,50,109,75,159,75,170,0.9,1.03,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x5.71; DMG x3.78; ARM x2.19
SEV-147,Echo-Split Incident: Central Processing Chasm,The EPI-Center,Central Processing Chasm,36,Syndicate Lich,Echo-Split Syndicate Lich,Primary Variant / Event Anchor,35,39,52000,116667,1250,2243,70,110,150,230,115,186,0.95,1.04,40000,0,Issuing Orders; Combo-Locked Shielding,HP x2.24; DMG x1.79; ARM x1.58
SEV-147,Echo-Split Incident: Central Processing Chasm,The EPI-Center,Central Processing Chasm,36,Nexus Swarmers,Echo-Split Nexus Swarmers,Support Variant 1,26,38,500,3138,40,163,10,23,15,33,20,47,1.2,1.38,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x6.28; DMG x4.08; ARM x2.27
SEV-147,Echo-Split Incident: Central Processing Chasm,The EPI-Center,Central Processing Chasm,36,Void Anomaly,Echo-Split Void Anomaly,Support Variant 2,32,38,4200,14881,300,771,20,37,60,107,90,171,1.1,1.26,500,0,Phase Shift; Reality Tear,HP x3.54; DMG x2.57; ARM x1.84
SEV-148,Null-Branded Incident: Drafting Server Wall,The EPI-Center,Drafting Server Wall,36,Null Anomaly,Null-Branded Null Anomaly,Primary Variant / Event Anchor,20,39,18000,119493,560,2409,35,93,90,231,105,285,1.1,1.2,12000,0,Echo Splintering; Gravity Reversal,HP x6.64; DMG x4.30; ARM x2.64
SEV-148,Null-Branded Incident: Drafting Server Wall,The EPI-Center,Drafting Server Wall,36,Nexus Warden,Null-Branded Nexus Warden,Support Variant 1,27,38,3500,19972,180,680,50,109,75,159,75,170,0.9,1.03,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x5.71; DMG x3.78; ARM x2.19
SEV-148,Null-Branded Incident: Drafting Server Wall,The EPI-Center,Drafting Server Wall,36,Aegis Carapace,Null-Branded Aegis Carapace,Support Variant 2,12,38,1100,26220,60,719,55,202,50,177,45,171,0.8,0.92,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x23.84; DMG x11.98; ARM x3.67
SEV-149,Rhythm-Warped Incident: Code-Revision Arena,The EPI-Center,Code-Revision Arena,36,Data-Forged Evolvarch,Rhythm-Warped Data-Forged Evolvarch,Primary Variant / Event Anchor,30,39,38000,122397,1000,2402,85,159,125,228,135,260,0.95,1.04,28000,0,Tiered Evolution; Evolution Interrupt,HP x3.22; DMG x2.40; ARM x1.87
SEV-149,Rhythm-Warped Incident: Code-Revision Arena,The EPI-Center,Code-Revision Arena,36,Void Anomaly,Rhythm-Warped Void Anomaly,Support Variant 1,32,38,4200,14881,300,771,20,37,60,107,90,171,1.1,1.26,500,0,Phase Shift; Reality Tear,HP x3.54; DMG x2.57; ARM x1.84
SEV-149,Rhythm-Warped Incident: Code-Revision Arena,The EPI-Center,Code-Revision Arena,36,Scrap-Stalker,Rhythm-Warped Scrap-Stalker,Support Variant 2,28,38,2600,13487,190,665,35,74,20,41,55,120,1.35,1.55,180,0,Hydraulic Pounce; Overclock; EMP Howl,HP x5.19; DMG x3.50; ARM x2.12
SEV-150,Grav-Torn Incident: World-State Compiler Core,The EPI-Center,World-State Compiler Core,36,Syndicate Lich,Grav-Torn Syndicate Lich,Primary Variant / Event Anchor,35,39,52000,116667,1250,2243,70,110,150,230,115,186,0.95,1.04,40000,0,Issuing Orders; Combo-Locked Shielding,HP x2.24; DMG x1.79; ARM x1.58
SEV-150,Grav-Torn Incident: World-State Compiler Core,The EPI-Center,World-State Compiler Core,36,Aegis Carapace,Grav-Torn Aegis Carapace,Support Variant 1,12,38,1100,26220,60,719,55,202,50,177,45,171,0.8,0.92,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x23.84; DMG x11.98; ARM x3.67
SEV-150,Grav-Torn Incident: World-State Compiler Core,The EPI-Center,World-State Compiler Core,36,Nexus Swarmers,Grav-Torn Nexus Swarmers,Support Variant 2,26,38,500,3138,40,163,10,23,15,33,20,47,1.2,1.38,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x6.28; DMG x4.08; ARM x2.27
SEV-151,Ablative Incident: Exposed Code Frameworks,The Deprecated Repositories,Exposed Code Frameworks,36,Null Anomaly,Ablative Null Anomaly,Primary Variant / Event Anchor,20,39,18000,119493,560,2409,35,93,90,231,105,285,1.1,1.2,12000,0,Echo Splintering; Gravity Reversal,HP x6.64; DMG x4.30; ARM x2.64
SEV-151,Ablative Incident: Exposed Code Frameworks,The Deprecated Repositories,Exposed Code Frameworks,36,Nexus Warden,Ablative Nexus Warden,Support Variant 1,27,38,3500,19972,180,680,50,109,75,159,75,170,0.9,1.03,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x5.71; DMG x3.78; ARM x2.19
SEV-151,Ablative Incident: Exposed Code Frameworks,The Deprecated Repositories,Exposed Code Frameworks,36,Nexus Swarmers,Ablative Nexus Swarmers,Support Variant 2,26,38,500,3138,40,163,10,23,15,33,20,47,1.2,1.38,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x6.28; DMG x4.08; ARM x2.27
SEV-152,Phase-Bound Incident: Refunding Bridge Span,The Deprecated Repositories,Refunding Bridge Span,36,Data-Forged Evolvarch,Phase-Bound Data-Forged Evolvarch,Primary Variant / Event Anchor,30,39,38000,122397,1000,2402,85,159,125,228,135,260,0.95,1.04,28000,0,Tiered Evolution; Evolution Interrupt,HP x3.22; DMG x2.40; ARM x1.87
SEV-152,Phase-Bound Incident: Refunding Bridge Span,The Deprecated Repositories,Refunding Bridge Span,36,Void Anomaly,Phase-Bound Void Anomaly,Support Variant 1,32,38,4200,14881,300,771,20,37,60,107,90,171,1.1,1.26,500,0,Phase Shift; Reality Tear,HP x3.54; DMG x2.57; ARM x1.84
SEV-152,Phase-Bound Incident: Refunding Bridge Span,The Deprecated Repositories,Refunding Bridge Span,36,Nexus Warden,Phase-Bound Nexus Warden,Support Variant 2,27,38,3500,19972,180,680,50,109,75,159,75,170,0.9,1.03,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x5.71; DMG x3.78; ARM x2.19
SEV-153,Venom-Laced Incident: Fragmented Core Node,The Deprecated Repositories,Fragmented Core Node,36,Syndicate Lich,Venom-Laced Syndicate Lich,Primary Variant / Event Anchor,35,39,52000,116667,1250,2243,70,110,150,230,115,186,0.95,1.04,40000,0,Issuing Orders; Combo-Locked Shielding,HP x2.24; DMG x1.79; ARM x1.58
SEV-153,Venom-Laced Incident: Fragmented Core Node,The Deprecated Repositories,Fragmented Core Node,36,Nexus Swarmers,Venom-Laced Nexus Swarmers,Support Variant 1,26,38,500,3138,40,163,10,23,15,33,20,47,1.2,1.38,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x6.28; DMG x4.08; ARM x2.27
SEV-153,Venom-Laced Incident: Fragmented Core Node,The Deprecated Repositories,Fragmented Core Node,36,Void Anomaly,Venom-Laced Void Anomaly,Support Variant 2,32,38,4200,14881,300,771,20,37,60,107,90,171,1.1,1.26,500,0,Phase Shift; Reality Tear,HP x3.54; DMG x2.57; ARM x1.84
SEV-154,Warden-Fused Incident: Half-Built Vault Floor,The Deprecated Repositories,Half-Built Vault Floor,36,Null Anomaly,Warden-Fused Null Anomaly,Primary Variant / Event Anchor,20,39,18000,119493,560,2409,35,93,90,231,105,285,1.1,1.2,12000,0,Echo Splintering; Gravity Reversal,HP x6.64; DMG x4.30; ARM x2.64
SEV-154,Warden-Fused Incident: Half-Built Vault Floor,The Deprecated Repositories,Half-Built Vault Floor,36,Nexus Warden,Warden-Fused Nexus Warden,Support Variant 1,27,38,3500,19972,180,680,50,109,75,159,75,170,0.9,1.03,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x5.71; DMG x3.78; ARM x2.19
SEV-154,Warden-Fused Incident: Half-Built Vault Floor,The Deprecated Repositories,Half-Built Vault Floor,36,Nexus Swarmers,Warden-Fused Nexus Swarmers,Support Variant 2,26,38,500,3138,40,163,10,23,15,33,20,47,1.2,1.38,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x6.28; DMG x4.08; ARM x2.27
SEV-155,Sovereign-Touched Incident: Despawning Platform Gauntlet,The Deprecated Repositories,Despawning Platform Gauntlet,36,Data-Forged Evolvarch,Sovereign-Touched Data-Forged Evolvarch,Primary Variant / Event Anchor,30,39,38000,122397,1000,2402,85,159,125,228,135,260,0.95,1.04,28000,0,Tiered Evolution; Evolution Interrupt,HP x3.22; DMG x2.40; ARM x1.87
SEV-155,Sovereign-Touched Incident: Despawning Platform Gauntlet,The Deprecated Repositories,Despawning Platform Gauntlet,36,Void Anomaly,Sovereign-Touched Void Anomaly,Support Variant 1,32,38,4200,14881,300,771,20,37,60,107,90,171,1.1,1.26,500,0,Phase Shift; Reality Tear,HP x3.54; DMG x2.57; ARM x1.84
SEV-155,Sovereign-Touched Incident: Despawning Platform Gauntlet,The Deprecated Repositories,Despawning Platform Gauntlet,36,Nexus Warden,Sovereign-Touched Nexus Warden,Support Variant 2,27,38,3500,19972,180,680,50,109,75,159,75,170,0.9,1.03,400,0,Long-range beams; heavy defenses after Swarm fusion,HP x5.71; DMG x3.78; ARM x2.19
SEV-156,Data-Forged Incident: Empty Lecture Hall,The Shut-Down Academies,Empty Lecture Hall,36,Null Anomaly,Data-Forged Null Anomaly,Primary Variant / Event Anchor,20,39,18000,119493,560,2409,35,93,90,231,105,285,1.1,1.2,12000,0,Echo Splintering; Gravity Reversal,HP x6.64; DMG x4.30; ARM x2.64
SEV-156,Data-Forged Incident: Empty Lecture Hall,The Shut-Down Academies,Empty Lecture Hall,36,Venom-Spitter,Data-Forged Venom-Spitter,Support Variant 1,15,38,700,12536,65,618,15,50,0,0,20,68,1.05,1.21,75,0,Telegraphed Projectiles; Projectile Reversal,HP x17.91; DMG x9.51; ARM x3.31
SEV-156,Data-Forged Incident: Empty Lecture Hall,The Shut-Down Academies,Empty Lecture Hall,36,Nexus Swarmers,Data-Forged Nexus Swarmers,Support Variant 2,26,38,500,3138,40,163,10,23,15,33,20,47,1.2,1.38,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x6.28; DMG x4.08; ARM x2.27
SEV-157,Tide-Broken Incident: Overdrive Simulator Wing,The Shut-Down Academies,Overdrive Simulator Wing,37,Null Anomaly,Tide-Broken Null Anomaly,Primary Variant / Event Anchor,20,40,18000,128455,560,2553,35,96,90,240,105,295,1.1,1.2,12000,0,Echo Splintering; Gravity Reversal,HP x7.14; DMG x4.56; ARM x2.74
SEV-157,Tide-Broken Incident: Overdrive Simulator Wing,The Shut-Down Academies,Overdrive Simulator Wing,37,Tremor-Fiend,Tide-Broken Tremor-Fiend,Support Variant 1,18,39,1800,26641,120,979,40,124,0,0,65,207,0.75,0.86,125,0,Metronome Strike; Sonic Bellow,HP x14.80; DMG x8.15; ARM x3.09
SEV-157,Tide-Broken Incident: Overdrive Simulator Wing,The Shut-Down Academies,Overdrive Simulator Wing,37,Scrap-Stalker,Tide-Broken Scrap-Stalker,Support Variant 2,28,39,2600,14836,190,718,35,77,20,42,55,124,1.35,1.55,180,0,Hydraulic Pounce; Overclock; EMP Howl,HP x5.71; DMG x3.78; ARM x2.19
SEV-158,Magnetized Incident: Overgrown Courtyard,The Shut-Down Academies,Overgrown Courtyard,37,Null Anomaly,Magnetized Null Anomaly,Primary Variant / Event Anchor,20,40,18000,128455,560,2553,35,96,90,240,105,295,1.1,1.2,12000,0,Echo Splintering; Gravity Reversal,HP x7.14; DMG x4.56; ARM x2.74
SEV-158,Magnetized Incident: Overgrown Courtyard,The Shut-Down Academies,Overgrown Courtyard,37,Nexus Swarmers,Magnetized Nexus Swarmers,Support Variant 1,26,39,500,3452,40,176,10,23,15,34,20,48,1.2,1.38,15,0,Swarm Mentality; Adaptive Evolution into Nexus Warden,HP x6.90; DMG x4.41; ARM x2.35
SEV-158,Magnetized Incident: Overgrown Courtyard,The Shut-Down Academies,Overgrown Courtyard,37,Void Anomaly,Magnetized Void Anomaly,Support Variant 2,32,39,4200,16369,300,833,20,38,60,111,90,177,1.1,1.26,500,0,Phase Shift; Reality Tear,HP x3.90; DMG x2.78; ARM x1.91
SEV-159,Sonic-Scarred Incident: Locked Drill Yard,The Shut-Down Academies,Locked Drill Yard,37,Null Anomaly,Sonic-Scarred Null Anomaly,Primary Variant / Event Anchor,20,40,18000,128455,560,2553,35,96,90,240,105,295,1.1,1.2,12000,0,Echo Splintering; Gravity Reversal,HP x7.14; DMG x4.56; ARM x2.74
SEV-159,Sonic-Scarred Incident: Locked Drill Yard,The Shut-Down Academies,Locked Drill Yard,37,Scrap-Stalker,Sonic-Scarred Scrap-Stalker,Support Variant 1,28,39,2600,14836,190,718,35,77,20,42,55,124,1.35,1.55,180,0,Hydraulic Pounce; Overclock; EMP Howl,HP x5.71; DMG x3.78; ARM x2.19
SEV-159,Sonic-Scarred Incident: Locked Drill Yard,The Shut-Down Academies,Locked Drill Yard,37,Aegis Carapace,Sonic-Scarred Aegis Carapace,Support Variant 2,12,39,1100,28842,60,776,55,209,50,184,45,177,0.8,0.92,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x26.22; DMG x12.94; ARM x3.80
SEV-160,Glass-Hardened Incident: Abandoned Strategy Theater,The Shut-Down Academies,Abandoned Strategy Theater,37,Null Anomaly,Glass-Hardened Null Anomaly,Primary Variant / Event Anchor,20,40,18000,128455,560,2553,35,96,90,240,105,295,1.1,1.2,12000,0,Echo Splintering; Gravity Reversal,HP x7.14; DMG x4.56; ARM x2.74
SEV-160,Glass-Hardened Incident: Abandoned Strategy Theater,The Shut-Down Academies,Abandoned Strategy Theater,37,Void Anomaly,Glass-Hardened Void Anomaly,Support Variant 1,32,39,4200,16369,300,833,20,38,60,111,90,177,1.1,1.26,500,0,Phase Shift; Reality Tear,HP x3.90; DMG x2.78; ARM x1.91
SEV-160,Glass-Hardened Incident: Abandoned Strategy Theater,The Shut-Down Academies,Abandoned Strategy Theater,37,Iron-Jaw Hound,Glass-Hardened Iron-Jaw Hound,Support Variant 2,13,39,950,22645,75,899,30,110,0,0,35,133,1.25,1.44,55,0,Latch; teammate vault-kick assist,HP x23.84; DMG x11.98; ARM x3.67
SEV-161,Spore-Sick Incident: Cultivation Tube Hall,The Voyage Incubator,Cultivation Tube Hall,37,Null Anomaly,Spore-Sick Null Anomaly,Primary Variant / Event Anchor,20,40,18000,128455,560,2553,35,96,90,240,105,295,1.1,1.2,12000,0,Echo Splintering; Gravity Reversal,HP x7.14; DMG x4.56; ARM x2.74
SEV-161,Spore-Sick Incident: Cultivation Tube Hall,The Voyage Incubator,Cultivation Tube Hall,37,Aegis Carapace,Spore-Sick Aegis Carapace,Support Variant 1,12,39,1100,28842,60,776,55,209,50,184,45,177,0.8,0.92,40,0,Frontal Deflection; Vault-Over Vulnerability,HP x26.22; DMG x12.94; ARM x3.80
SEV-161,Spore-Sick Incident: Cultivation Tube Hall,The Voyage Incubator,Cultivation Tube Hall,37,Venom-Spitter,Spore-Sick Venom-Spitter,Support Variant 2,15,39,700,13790,65,668,15,51,0,0,20,71,1.05,1.21,75,0,Telegraphed Projectiles; Projectile Reversal,HP x19.70; DMG x10.27; ARM x3.42
SEV-162,Chrome-Maw Incident: Biome Projector Chamber,The Voyage Incubator,Biome Projector Chamber,37,Null Anomaly,Chrome-Maw Null Anomaly,Primary Variant / Event Anchor,20,40,18000,128455,560,2553,35,96,90,240,105,295,1.1,1.2,12000,0,Echo Splintering; Gravity Reversal,HP x7.14; DMG x4.56; ARM x2.74
SEV-162,Chrome-Maw Incident: Biome Projector Chamber,The Voyage Incubator,Biome Projector Chamber,37,Iron-Jaw Hound,Chrome-Maw Iron-Jaw Hound,Support Variant 1,13,39,950,22645,75,899,30,110,0,0,35,133,1.25,1.44,55,0,Latch; teammate vault-kick assist,HP x23.84; DMG x11.98; ARM x3.67
SEV-162,Chrome-Maw Incident: Biome Projector Chamber,The Voyage Incubator,Biome Projector Chamber,37,Tremor-Fiend,Chrome-Maw Tremor-Fiend,Support Variant 2,18,39,1800,26641,120,979,40,124,0,0,65,207,0.75,0.86,125,0,Metronome Strike; Sonic Bellow,HP x14.80; DMG x8.15; ARM x3.09
